nama	kelas	n_pemakai	homograf_kbbi
Tarigan	orang:nama-depan	1	tidak
Yossi	orang:nama-depan	1	tidak
Asnawi	orang:nama-depan	1	tidak
Suhartono	orang:nama-depan	1	tidak
Lenni	orang:nama-depan	1	tidak
Normalina	orang:nama-depan	1	tidak
Arpi	orang:nama-depan	1	tidak
Wildan	orang:nama-depan	1	tidak
Darmawan	orang:nama-depan	1	tidak
Alinka	orang:nama-depan	1	tidak
Izzy	orang:nama-depan	1	tidak
Hanan	orang:nama-depan	1	tidak
Alberta	orang:nama-depan	1	tidak
Felisha	orang:nama-depan	1	tidak
Subhan	orang:nama-depan	1	tidak
Teodora	orang:nama-depan	1	tidak
Azhari	orang:nama-depan	1	tidak
Mahdani	orang:nama-depan	1	tidak
Irsan	orang:nama-depan	1	tidak
Ashabul	orang:nama-depan	1	tidak
Anhar	orang:nama-depan	1	tidak
Dodi	orang:nama-depan	1	tidak
Aanya	orang:nama-depan	1	tidak
Hamdani	orang:nama-depan	1	tidak
Anselma	orang:nama-depan	1	tidak
Franziska	orang:nama-depan	1	tidak
Mahria	orang:nama-depan	1	tidak
Noa	orang:nama-depan	1	ya
Yuen	orang:nama-depan	1	tidak
Estella	orang:nama-depan	1	tidak
Herly	orang:nama-depan	1	tidak
Irma	orang:nama-depan	1	tidak
Irna	orang:nama-depan	1	tidak
Orlando	orang:nama-depan	1	tidak
Isra	orang:nama-depan	1	ya
Jackson	orang:nama-depan	1	tidak
Janessa	orang:nama-depan	1	tidak
Early	orang:nama-depan	1	tidak
Purusatami	orang:nama-depan	1	tidak
Jovika	orang:nama-depan	1	tidak
Vandaria	orang:nama-depan	1	tidak
Evaria	orang:nama-depan	1	tidak
Khrissabella	orang:nama-depan	1	tidak
Brigita	orang:nama-depan	1	tidak
Marcelia	orang:nama-depan	1	tidak
Arrigo	orang:nama-depan	1	tidak
Dadang	orang:nama-depan	1	tidak
Gatot	orang:nama-depan	1	ya
Ikhwan	orang:nama-depan	1	ya
Beni	orang:nama-depan	1	ya
Affan	orang:nama-depan	1	tidak
Muchlisin	orang:nama-depan	1	tidak
Marselinus	orang:nama-depan	1	tidak
Syamsul	orang:nama-depan	1	tidak
Renni	orang:nama-depan	1	tidak
Anggraini	orang:nama-depan	1	tidak
Catherina	orang:nama-depan	1	tidak
Elin	orang:nama-depan	1	tidak
Evac	orang:nama-depan	1	tidak
Alana	orang:nama-depan	1	tidak
Dirhamsyah	orang:nama-depan	1	tidak
Febri	orang:nama-depan	1	tidak
Timoti	orang:nama-depan	1	tidak
Valentine	orang:nama-depan	1	ya
Dionny	orang:nama-depan	1	tidak
Amabel	orang:nama-depan	1	tidak
Odellia	orang:nama-depan	1	tidak
Inri	orang:nama-depan	1	tidak
Astro	orang:nama-depan	1	tidak
Nasrullah	orang:nama-depan	1	tidak
Jarron	orang:nama-depan	1	tidak
Abd	orang:nama-depan	1	tidak
Jozias	orang:nama-depan	1	tidak
Apelles	orang:nama-depan	1	tidak
Sulaiman	orang:nama-depan	1	tidak
Mubarak	orang:nama-depan	1	ya
Sahid	orang:nama-depan	1	ya
Yusri	orang:nama-depan	1	tidak
Gusti	orang:nama-depan	1	ya
Matt	orang:nama-depan	1	tidak
Dominikus	orang:nama-depan	1	tidak
Kristian	orang:nama-depan	1	tidak
Ismu	orang:nama-depan	1	tidak
Bemby	orang:nama-depan	1	tidak
Eddi	orang:nama-depan	1	tidak
Nazly	orang:nama-depan	1	tidak
Gino	orang:nama-depan	1	tidak
Jeane	orang:nama-depan	1	tidak
Tauhid	orang:nama-depan	1	ya
Enny	orang:nama-depan	1	tidak
Ruy	orang:nama-depan	1	tidak
Sindoro	orang:nama-keluarga	1	tidak
Budi	orang:nama-keluarga	1	ya
Ariantho	orang:nama-keluarga	1	tidak
Kantono	orang:nama-keluarga	1	tidak
Budiarto	orang:nama-keluarga	1	tidak
Permadi	orang:nama-keluarga	1	tidak
Kartono	orang:nama-keluarga	1	tidak
Bie	orang:nama-keluarga	1	tidak
Hadibowo	orang:nama-keluarga	1	tidak
Kusharyanto	orang:nama-keluarga	1	tidak
Marissa	orang:nama-keluarga	1	tidak
Budikusuma	orang:nama-keluarga	1	tidak
Darmaatmadja	orang:nama-keluarga	1	tidak
Polii	orang:nama-keluarga	1	tidak
Grönloh	orang:nama-keluarga	1	tidak
Rumbaka	orang:nama-keluarga	1	tidak
Hadikusuma	orang:nama-keluarga	1	tidak
Rovita	orang:nama-keluarga	1	tidak
Mikola	orang:nama-keluarga	1	tidak
Davidson	orang:nama-keluarga	1	tidak
Anhar	orang:nama-keluarga	1	tidak
Adityawarman	orang:nama-keluarga	1	tidak
Sudirman	orang:nama-keluarga	1	tidak
Zomers	orang:nama-keluarga	1	tidak
Karno	orang:nama-keluarga	1	tidak
Permana	orang:nama-keluarga	1	ya
Nurlita	orang:nama-keluarga	1	tidak
Mundiasti	orang:nama-keluarga	1	tidak
Finarsih	orang:nama-keluarga	1	tidak
Nursugianti	orang:nama-keluarga	1	tidak
Nathanael	orang:nama-keluarga	1	tidak
Imawan	orang:nama-keluarga	1	tidak
Pradipta	orang:nama-keluarga	1	tidak
Tendean	orang:nama-keluarga	1	tidak
Widiowati	orang:nama-keluarga	1	tidak
Kusumawardhani	orang:nama-keluarga	1	tidak
Sukiran	orang:nama-keluarga	1	tidak
Sumirah	orang:nama-keluarga	1	tidak
Yuswandari	orang:nama-keluarga	1	tidak
Hari	orang:nama-keluarga	1	ya
Nuraidah	orang:nama-keluarga	1	tidak
Wiguna	orang:nama-keluarga	1	tidak
Kinard	orang:nama-keluarga	1	tidak
Koestijah	orang:nama-keluarga	1	tidak
Soedaryanto	orang:nama-keluarga	1	tidak
Korwa	orang:nama-keluarga	1	tidak
Suharyo	orang:nama-keluarga	1	tidak
Angelina	orang:nama-keluarga	1	tidak
Awanda	orang:nama-keluarga	1	tidak
Wiharjo	orang:nama-keluarga	1	tidak
Fajirn	orang:nama-keluarga	1	tidak
Kido	orang:nama-keluarga	1	tidak
Tang	orang:nama-keluarga	1	ya
Asmarani	orang:nama-keluarga	1	tidak
Carmelita	orang:nama-keluarga	1	tidak
Tanaka	orang:nama-keluarga	1	tidak
Dini	orang:nama-keluarga	1	ya
Rusdianto	orang:nama-keluarga	1	tidak
Angkur	orang:nama-keluarga	1	ya
Tuwankotta	orang:nama-keluarga	1	tidak
Amat	orang:nama-keluarga	1	ya
Prabudita	orang:nama-keluarga	1	tidak
Permatasari	orang:nama-keluarga	1	tidak
Lahardi	orang:nama-keluarga	1	tidak
Fitriawan	orang:nama-keluarga	1	tidak
Gunawi	orang:nama-keluarga	1	tidak
Woesthoff	orang:nama-keluarga	1	tidak
Dharma	orang:nama-keluarga	1	tidak
Idawati	orang:nama-keluarga	1	tidak
Suprapto	orang:nama-keluarga	1	tidak
Sudradjat	orang:nama-keluarga	1	tidak
Sukmawan	orang:nama-keluarga	1	tidak
Ermawati	orang:nama-keluarga	1	tidak
Inawati	orang:nama-keluarga	1	tidak
Hian	orang:nama-keluarga	1	tidak
Erlangga	orang:nama-keluarga	1	tidak
Sulistianingsih	orang:nama-keluarga	1	tidak
Muljoto	orang:nama-keluarga	1	tidak
Gozali	orang:nama-keluarga	1	tidak
Pronk	orang:nama-keluarga	1	tidak
Seputra	orang:nama-keluarga	1	tidak
Fanetri	orang:nama-keluarga	1	tidak
Djaelawijaya	orang:nama-keluarga	1	tidak
Musso	orang:nama-keluarga	1	tidak
Gonçalves	orang:nama-keluarga	1	tidak
Madison	orang:nama-keluarga	1	tidak
Wahyuni	orang:nama-keluarga	1	tidak
Septano	orang:nama-keluarga	1	tidak
Rintan	orang:nama-keluarga	1	tidak
Miranat	orang:nama-keluarga	1	tidak
Rahadi	orang:nama-keluarga	1	tidak
Karma	orang:nama-keluarga	1	ya
Sagita	orang:nama-keluarga	1	tidak
Windarto	orang:nama-keluarga	1	tidak
Bria	orang:nama-keluarga	1	tidak
Angriawan	orang:nama-keluarga	1	tidak
Juang	orang:nama-keluarga	1	ya
Indrianto	orang:nama-keluarga	1	tidak
Budiharti	orang:nama-keluarga	1	tidak
Sukamta	orang:nama-keluarga	1	tidak
Smits	orang:nama-keluarga	1	tidak
Hadinata	orang:nama-keluarga	1	tidak
Hanadia	orang:nama-keluarga	1	tidak
Khosadalina	orang:nama-keluarga	1	tidak
Gordown	orang:nama-keluarga	1	tidak
Adianto	orang:nama-keluarga	1	tidak
Hadiyanto	orang:nama-keluarga	1	tidak
Rijal	orang:nama-keluarga	1	ya
Soeharto	orang:nama-keluarga	1	tidak
Fadhilah	orang:nama-keluarga	1	tidak
Dili	orang:nama-keluarga	1	tidak
Wirahadikusumah	orang:nama-keluarga	1	tidak
Sutrisno	orang:nama-keluarga	1	tidak
Kalla	orang:nama-keluarga	1	tidak
Bernadet	orang:nama-keluarga	1	tidak
Tedjono	orang:nama-keluarga	1	tidak
Jacobs	orang:nama-keluarga	1	tidak
Walsh	orang:nama-keluarga	1	tidak
Angguni	orang:nama-keluarga	1	tidak
Kartanegara	orang:nama-keluarga	1	tidak
Ahsan	orang:nama-keluarga	1	ya
Resiana	orang:nama-keluarga	1	tidak
Manuputty	orang:nama-keluarga	1	tidak
Lumain	orang:nama-keluarga	1	tidak
Njoto	orang:nama-keluarga	1	tidak
Timur	orang:nama-keluarga	1	ya
Tjiptawan	orang:nama-keluarga	1	tidak
Audina	orang:nama-keluarga	1	tidak
Jouhki	orang:nama-keluarga	1	tidak
Unang	orang:nama-keluarga	1	tidak
Tur	orang:nama-keluarga	1	ya
Carrascalão	orang:nama-keluarga	1	tidak
Guterres	orang:nama-keluarga	1	tidak
Sumirat	orang:nama-keluarga	1	ya
Firdasari	orang:nama-keluarga	1	tidak
Rahmanto	orang:nama-keluarga	1	tidak
Hariyanto	orang:nama-keluarga	1	tidak
Sului	orang:nama-keluarga	1	tidak
Prajasuta	orang:nama-keluarga	1	tidak
Dasuki	orang:nama-keluarga	1	tidak
Suryatama	orang:nama-keluarga	1	tidak
Issolina	orang:nama-keluarga	1	tidak
Rimarcdi	orang:nama-keluarga	1	tidak
Pareira	orang:nama-keluarga	1	tidak
Megawati	orang:nama-keluarga	1	tidak
Ho	orang:nama-keluarga	1	tidak
Herowati	orang:nama-keluarga	1	tidak
Rachmawati	orang:nama-keluarga	1	tidak
Riseu	orang:nama-keluarga	1	tidak
Djide	orang:nama-keluarga	1	tidak
Tohari	orang:nama-keluarga	1	tidak
Nurtjahja	orang:nama-keluarga	1	tidak
Irwansyah	orang:nama-keluarga	1	tidak
Poluakan	orang:nama-keluarga	1	tidak
Rosobin	orang:nama-keluarga	1	tidak
Mardianto	orang:nama-keluarga	1	tidak
Suwatan	orang:nama-keluarga	1	tidak
Murwito	orang:nama-keluarga	1	tidak
Lioe	orang:nama-keluarga	1	tidak
Ladjar	orang:nama-keluarga	1	tidak
De Pauw	orang:nama-keluarga	1	tidak
Sudarwati	orang:nama-keluarga	1	tidak
Noya	orang:nama-keluarga	1	tidak
Tjiong	orang:nama-keluarga	1	tidak
Ulinnuha	orang:nama-keluarga	1	tidak
Ang	orang:nama-keluarga	1	tidak
Sudjana	orang:nama-keluarga	1	tidak
Ames	orang:nama-keluarga	1	tidak
Damono	orang:nama-keluarga	1	tidak
Rendra	orang:nama-keluarga	1	tidak
Turang	orang:nama-keluarga	1	ya
Tumengkol	orang:nama-keluarga	1	tidak
Purwati	orang:nama-keluarga	1	tidak
Rhoma	orang:nama-keluarga	1	tidak
Masli	orang:nama-keluarga	1	tidak
Karanda	orang:nama-keluarga	1	tidak
Suwardi	orang:nama-keluarga	1	tidak
Kresnayandi	orang:nama-keluarga	1	tidak
Agustinus	orang:nama-keluarga	1	tidak
Pungkasari	orang:nama-keluarga	1	tidak
van Beuzekom	orang:nama-keluarga	1	tidak
Dekker	orang:nama-keluarga	1	tidak
Douwes Dekker	orang:nama-keluarga	1	tidak
Setia	orang:nama-keluarga	1	ya
Shi	orang:nama-keluarga	1	tidak
Rhustavito	orang:nama-keluarga	1	tidak
Antarini	orang:nama-keluarga	1	tidak
Untari	orang:nama-keluarga	1	tidak
Gonzáles	orang:nama-keluarga	1	tidak
Soegijapranata	orang:nama-keluarga	1	tidak
Riza	orang:nama-keluarga	1	tidak
Tetty	orang:nama-keluarga	1	tidak
Widiastuti	orang:nama-keluarga	1	tidak
Tjun	orang:nama-keluarga	1	tidak
Kostermans	orang:nama-keluarga	1	tidak
Sjahrir	orang:nama-keluarga	1	tidak
Lejarsari	orang:nama-keluarga	1	tidak
Variella	orang:nama-keluarga	1	tidak
Okvana	orang:nama-keluarga	1	tidak
Sensi	orang:nama-keluarga	1	tidak
Wisaksono	orang:nama-keluarga	1	tidak
Yunus	orang:nama-keluarga	1	tidak
Kusmiati	orang:nama-keluarga	1	tidak
Ukikasah	orang:nama-keluarga	1	tidak
Phoa	orang:nama-keluarga	1	tidak
Marfuah	orang:nama-keluarga	1	tidak
Dani	orang:nama-keluarga	1	tidak
Resink	orang:nama-keluarga	1	tidak
Sudarso	orang:nama-keluarga	1	tidak
Farrel	orang:nama-keluarga	1	tidak
Saufika	orang:nama-keluarga	1	tidak
Sastroamidjojo	orang:nama-keluarga	1	tidak
Subaktiar	orang:nama-keluarga	1	tidak
Mangunwijaya	orang:nama-keluarga	1	tidak
Roem	orang:nama-keluarga	1	tidak
Michiels	orang:nama-keluarga	1	tidak
Andrian	orang:nama-keluarga	1	tidak
Hayes	orang:nama-keluarga	1	tidak
Wiemans	orang:nama-keluarga	1	tidak
Zegerius	orang:nama-keluarga	1	tidak
Sanda	orang:nama-keluarga	1	ya
Pirih	orang:nama-keluarga	1	tidak
Sabara	orang:nama-keluarga	1	tidak
Tansil	orang:nama-keluarga	1	tidak
Tari	orang:nama-keluarga	1	ya
Purwaningtyas	orang:nama-keluarga	1	tidak
Lebang	orang:nama-keluarga	1	ya
Linden	orang:nama-keluarga	1	tidak
Razi	orang:nama-keluarga	1	tidak
Dilla	orang:nama-keluarga	1	tidak
Lawrence	orang:nama-keluarga	1	tidak
Pranowo	orang:nama-keluarga	1	tidak
Polla	orang:nama-keluarga	1	tidak
Marciano	orang:nama-keluarga	1	tidak
De Vos	orang:nama-keluarga	1	tidak
Habsyi	orang:nama-keluarga	1	ya
Rini	orang:nama-keluarga	1	ya
Capri	orang:nama-keluarga	1	tidak
Toledo	orang:nama-keluarga	1	tidak
Sahal	orang:nama-keluarga	1	tidak
Basry	orang:nama-keluarga	1	tidak
Kadir	orang:nama-keluarga	1	ya
Leman	orang:nama-keluarga	1	tidak
Justine	orang:nama-keluarga	1	tidak
Suko	orang:nama-keluarga	1	tidak
Sprenger	orang:nama-keluarga	1	tidak
Wolters	orang:nama-keluarga	1	tidak
Zhang	orang:nama-keluarga	1	tidak
O'Hare	orang:nama-keluarga	1	tidak
Gladys	orang:nama-keluarga	1	tidak
Jonker	orang:nama-keluarga	1	tidak
Silas	orang:nama-keluarga	1	tidak
Dijkstra	orang:nama-keluarga	1	tidak
Erna	orang:nama-keluarga	1	tidak
Abdussamad	orang:nama-keluarga	1	tidak
Bertens	orang:nama-keluarga	1	tidak
Wija	orang:nama-keluarga	1	tidak
Sardi	orang:nama-keluarga	1	tidak
Perez	orang:nama-keluarga	1	tidak
Sud	orang:nama-keluarga	1	tidak
Harun	orang:nama-keluarga	1	tidak
Salat	orang:nama-keluarga	1	ya
Duri	orang:nama-keluarga	1	ya
Gafur	orang:nama-keluarga	1	ya
Kahar	orang:nama-keluarga	1	ya
Palmer	orang:nama-keluarga	1	tidak
Hogeland	orang:nama-keluarga	1	tidak
Cestaro	orang:nama-keluarga	1	tidak
Key	orang:nama-keluarga	1	tidak
Gottardo	orang:nama-keluarga	1	tidak
Mazi	orang:nama-keluarga	1	ya
Miranti	orang:nama-keluarga	1	tidak
Rohali	orang:nama-keluarga	1	tidak
Sweeney	orang:nama-keluarga	1	tidak
Nurman	orang:nama-keluarga	1	tidak
Krishna	orang:nama-keluarga	1	tidak
Early	orang:nama-keluarga	1	tidak
Dian	orang:nama-keluarga	1	ya
Paff	orang:nama-keluarga	1	tidak
Matta	orang:nama-keluarga	1	tidak
Hara	orang:nama-keluarga	1	ya
Shirley	orang:nama-keluarga	1	tidak
Hilman	orang:nama-keluarga	1	tidak
Baron	orang:nama-keluarga	1	ya
Dai	orang:nama-keluarga	1	ya
Agani	orang:nama-keluarga	1	tidak
Bukit	orang:nama-keluarga	1	ya
Barthos	orang:nama-keluarga	1	tidak
Adinegoro	orang:nama-keluarga	1	tidak
Boen	orang:nama-keluarga	1	tidak
Kool	orang:nama-keluarga	1	tidak
Lewis	orang:nama-keluarga	1	tidak
Browne	orang:nama-keluarga	1	tidak
Marsal	orang:nama-keluarga	1	tidak
Alfonso	orang:nama-keluarga	1	tidak
Evangelista	orang:nama-keluarga	1	tidak
Servia	orang:nama-keluarga	1	tidak
Schagerl	orang:nama-keluarga	1	tidak
Julia	orang:nama-keluarga	1	tidak
Caroline	orang:nama-keluarga	1	tidak
Helm	orang:nama-keluarga	1	ya
Medita	orang:nama-keluarga	1	tidak
Kristy	orang:nama-keluarga	1	tidak
Chia	orang:nama-keluarga	1	tidak
Gabra	orang:nama-keluarga	1	tidak
Ginting Suka	orang:nama-keluarga	1	tidak
Tarkas	orang:nama-keluarga	1	ya
Arnaz	orang:nama-keluarga	1	tidak
Carli	orang:nama-keluarga	1	tidak
Dransfield	orang:nama-keluarga	1	tidak
Young	orang:nama-keluarga	1	tidak
Dillon	orang:nama-keluarga	1	tidak
Jassin	orang:nama-keluarga	1	tidak
Muzadi	orang:nama-keluarga	1	tidak
Nerly	orang:nama-keluarga	1	tidak
Felder	orang:nama-keluarga	1	tidak
Contessa	orang:nama-keluarga	1	tidak
María	orang:nama-keluarga	1	tidak
Samad	orang:nama-keluarga	1	ya
Brown	orang:nama-keluarga	1	tidak
Suseno	orang:nama-keluarga	1	tidak
Farizi	orang:nama-keluarga	1	tidak
Supranata	orang:nama-keluarga	1	tidak
Tananta	orang:nama-keluarga	1	tidak
Reza	orang:nama-keluarga	1	tidak
Norman	orang:nama-keluarga	1	tidak
Kartodikromo	orang:nama-keluarga	1	tidak
Wenda	orang:nama-keluarga	1	tidak
Chalid	orang:nama-keluarga	1	tidak
Roland	orang:nama-keluarga	1	tidak
Soedarpo	orang:nama-keluarga	1	tidak
Nazir	orang:nama-keluarga	1	ya
Kamga	orang:nama-keluarga	1	tidak
Henry	orang:nama-keluarga	1	ya
Tiwa	orang:nama-keluarga	1	tidak
Mouly	orang:nama-keluarga	1	tidak
Cader	orang:nama-keluarga	1	tidak
Kasim	orang:nama-keluarga	1	ya
Vega	orang:nama-keluarga	1	tidak
Vella	orang:nama-keluarga	1	tidak
Merlin	orang:nama-keluarga	1	tidak
Bowie	orang:nama-keluarga	1	tidak
Novel	orang:nama-keluarga	1	ya
Andriani	orang:nama-keluarga	1	tidak
Rain	orang:nama-keluarga	1	tidak
Roslan	orang:nama-keluarga	1	tidak
Bono	orang:nama-keluarga	1	tidak
Rissal	orang:nama-keluarga	1	tidak
Bahar	orang:nama-keluarga	1	ya
Jane	orang:nama-keluarga	1	tidak
Marcia	orang:nama-keluarga	1	tidak
Bok	orang:nama-keluarga	1	tidak
Harjojudanto	orang:nama-keluarga	1	tidak
Morin	orang:nama-keluarga	1	tidak
Dawson	orang:nama-keluarga	1	tidak
Rustam	orang:nama-keluarga	1	tidak
Senna	orang:nama-keluarga	1	tidak
Collin	orang:nama-keluarga	1	tidak
Manuhutu	orang:nama-keluarga	1	tidak
Harting	orang:nama-keluarga	1	tidak
Karisma	orang:nama-keluarga	1	ya
Pérez	orang:nama-keluarga	1	tidak
Norin	orang:nama-keluarga	1	tidak
Yameen	orang:nama-keluarga	1	tidak
Djojopoespito	orang:nama-keluarga	1	tidak
Poyk	orang:nama-keluarga	1	tidak
Merta	orang:nama-keluarga	1	ya
Tatengkeng	orang:nama-keluarga	1	tidak
Kartakusuma	orang:nama-keluarga	1	tidak
Massardi	orang:nama-keluarga	1	tidak
Hamzah	orang:nama-keluarga	1	ya
Błeszyński	orang:nama-keluarga	1	tidak
Sanders	orang:nama-keluarga	1	tidak
Barends	orang:nama-keluarga	1	tidak
Lasso	orang:nama-keluarga	1	tidak
Pesulima	orang:nama-keluarga	1	tidak
Ratulangi	orang:nama-keluarga	1	tidak
Evans	orang:nama-keluarga	1	tidak
Rendell	orang:nama-keluarga	1	tidak
Jensen	orang:nama-keluarga	1	tidak
Tatum	orang:nama-keluarga	1	tidak
Sitompul	orang:nama-keluarga	1	tidak
Aldiano	orang:nama-keluarga	1	tidak
Romero	orang:nama-keluarga	1	tidak
Nemoto	orang:nama-keluarga	1	tidak
Barus	orang:nama-keluarga	1	tidak
Pascua	orang:nama-keluarga	1	tidak
Lindh	orang:nama-keluarga	1	tidak
Septriasa	orang:nama-keluarga	1	tidak
Martha	orang:nama-keluarga	1	tidak
Hirata	orang:nama-keluarga	1	tidak
Medan	orang:nama-keluarga	1	ya
Goeslaw	orang:nama-keluarga	1	tidak
Sinclair	orang:nama-keluarga	1	tidak
Lopa	orang:nama-keluarga	1	tidak
Cotto	orang:nama-keluarga	1	tidak
Zheng	orang:nama-keluarga	1	tidak
Orie	orang:nama-keluarga	1	tidak
Hartoko	orang:nama-keluarga	1	tidak
Alvin	orang:nama-keluarga	1	tidak
Viska	orang:nama-keluarga	1	tidak
Silvo	orang:nama-keluarga	1	tidak
Mémet	orang:nama-keluarga	1	tidak
Hardjosusanto	orang:nama-keluarga	1	tidak
Emmanuel	orang:nama-keluarga	1	tidak
Damhoeri	orang:nama-keluarga	1	tidak
Moeremans	orang:nama-keluarga	1	tidak
Hughes	orang:nama-keluarga	1	tidak
Beck	orang:nama-keluarga	1	tidak
Sedyawati	orang:nama-keluarga	1	tidak
Mantovani	orang:nama-keluarga	1	tidak
Toon	orang:nama-keluarga	1	tidak
Burky	orang:nama-keluarga	1	tidak
Efraim	orang:nama-keluarga	1	tidak
Agustiawati	orang:nama-keluarga	1	tidak
Pankaryanira	orang:nama-keluarga	1	tidak
Ramadhini	orang:nama-keluarga	1	tidak
Scholastika	orang:nama-keluarga	1	tidak
Kwanrico	orang:nama-keluarga	1	tidak
Dunn	orang:nama-keluarga	1	tidak
Ilham	orang:nama-keluarga	1	ya
Punjabi	orang:nama-keluarga	1	tidak
Geh	orang:nama-keluarga	1	tidak
Loho	orang:nama-keluarga	1	tidak
Sukamuljo	orang:nama-keluarga	1	tidak
Aldiartama	orang:nama-keluarga	1	tidak
Mahmudin	orang:nama-keluarga	1	tidak
Alom	orang:nama-keluarga	1	tidak
Rappa	orang:nama-keluarga	1	tidak
Klok	orang:nama-keluarga	1	tidak
Minny	orang:nama-keluarga	1	tidak
Cartwright	orang:nama-keluarga	1	tidak
Nikita	orang:nama-keluarga	1	tidak
Cornelia	orang:nama-keluarga	1	tidak
Uno	orang:nama-keluarga	1	tidak
Kartodirdjo	orang:nama-keluarga	1	tidak
Sutardja	orang:nama-keluarga	1	tidak
Matthews	orang:nama-keluarga	1	tidak
Mohamad	orang:nama-keluarga	1	tidak
Alkadrie	orang:nama-keluarga	1	tidak
Sutiyoso	orang:nama-keluarga	1	tidak
San	orang:nama-keluarga	1	tidak
Heraty	orang:nama-keluarga	1	tidak
Telaubun	orang:nama-keluarga	1	tidak
Adhi	orang:nama-keluarga	1	tidak
Tahitoe	orang:nama-keluarga	1	tidak
Tilaar	orang:nama-keluarga	1	tidak
Yacob	orang:nama-keluarga	1	tidak
Cello	orang:nama-keluarga	1	tidak
Kaisiepo	orang:nama-keluarga	1	tidak
Segers	orang:nama-keluarga	1	tidak
Gerungan	orang:nama-keluarga	1	tidak
Marcella	orang:nama-keluarga	1	tidak
Timothy	orang:nama-keluarga	1	tidak
Paris	orang:nama-keluarga	1	ya
Maia	orang:nama-keluarga	1	tidak
Bouttier	orang:nama-keluarga	1	tidak
Jaarsma	orang:nama-keluarga	1	tidak
Riana	orang:nama-keluarga	1	tidak
Anggraeni	orang:nama-keluarga	1	tidak
Adrian	orang:nama-keluarga	1	tidak
George	orang:nama-keluarga	1	tidak
Faustina	orang:nama-keluarga	1	tidak
Bonai	orang:nama-keluarga	1	tidak
Brahim	orang:nama-keluarga	1	tidak
van Breukelen	orang:nama-keluarga	1	tidak
Borne	orang:nama-keluarga	1	tidak
Bouman	orang:nama-keluarga	1	tidak
Monardo	orang:nama-keluarga	1	tidak
Kuntadi	orang:nama-keluarga	1	tidak
Mihati	orang:nama-keluarga	1	tidak
Choirie	orang:nama-keluarga	1	tidak
Rock	orang:nama-keluarga	1	tidak
Fabyola	orang:nama-keluarga	1	tidak
Alfian	orang:nama-keluarga	1	tidak
Verdonk	orang:nama-keluarga	1	tidak
Kan	orang:nama-keluarga	1	tidak
Rusli	orang:nama-keluarga	1	tidak
Barth	orang:nama-keluarga	1	tidak
Etō	orang:nama-keluarga	1	tidak
Radisti	orang:nama-keluarga	1	tidak
Manurung	orang:nama-keluarga	1	tidak
Tabalujan	orang:nama-keluarga	1	tidak
Tanjung	orang:nama-keluarga	1	ya
Carmo	orang:nama-keluarga	1	tidak
Listanto	orang:nama-keluarga	1	tidak
Kiehl	orang:nama-keluarga	1	tidak
Pinot	orang:nama-keluarga	1	tidak
Wirjawan	orang:nama-keluarga	1	tidak
Munaf	orang:nama-keluarga	1	tidak
Alavi	orang:nama-keluarga	1	tidak
Yohanna	orang:nama-keluarga	1	tidak
Zamel	orang:nama-keluarga	1	tidak
Renou	orang:nama-keluarga	1	tidak
Hadad	orang:nama-keluarga	1	tidak
Jabbar	orang:nama-keluarga	1	tidak
Hood	orang:nama-keluarga	1	tidak
Hanna	orang:nama-keluarga	1	tidak
Andriano	orang:nama-keluarga	1	tidak
Julio	orang:nama-keluarga	1	tidak
Landy	orang:nama-keluarga	1	tidak
Lesesne	orang:nama-keluarga	1	tidak
Griffiths	orang:nama-keluarga	1	tidak
Escobar	orang:nama-keluarga	1	tidak
Simpson	orang:nama-keluarga	1	tidak
O'Byrne	orang:nama-keluarga	1	tidak
Saari	orang:nama-keluarga	1	tidak
Oklamona	orang:nama-keluarga	1	tidak
Kaligis	orang:nama-keluarga	1	tidak
Hadmadi	orang:nama-keluarga	1	tidak
Pangisthu	orang:nama-keluarga	1	tidak
Mustofa	orang:nama-keluarga	1	tidak
Giovani	orang:nama-keluarga	1	tidak
Fairuz	orang:nama-keluarga	1	tidak
Rigby	orang:nama-keluarga	1	tidak
Apin	orang:nama-keluarga	1	tidak
Bisono	orang:nama-keluarga	1	tidak
Rumpoko	orang:nama-keluarga	1	tidak
Gerard	orang:nama-keluarga	1	tidak
Hanan	orang:nama-keluarga	1	tidak
Hendrik	orang:nama-keluarga	1	tidak
Suroso	orang:nama-keluarga	1	tidak
Daryanani	orang:nama-keluarga	1	tidak
Venna	orang:nama-keluarga	1	tidak
Celia	orang:nama-keluarga	1	tidak
Abit	orang:nama-keluarga	1	tidak
Perucha	orang:nama-keluarga	1	tidak
Barack	orang:nama-keluarga	1	tidak
Richard	orang:nama-keluarga	1	tidak
Shine	orang:nama-keluarga	1	tidak
Sancho	orang:nama-keluarga	1	tidak
Sanger	orang:nama-keluarga	1	tidak
Santos	orang:nama-keluarga	1	tidak
Gracia	orang:nama-keluarga	1	tidak
Shopi	orang:nama-keluarga	1	tidak
Siswoyo	orang:nama-keluarga	1	tidak
Zeng	orang:nama-keluarga	1	tidak
Wondra	orang:nama-keluarga	1	tidak
Zahara	orang:nama-keluarga	1	tidak
Category:Katoe (surname)	orang:nama-keluarga	1	tidak
Diks	orang:nama-keluarga	1	tidak
Muslim	orang:nama-keluarga	1	ya
Berthelot	orang:nama-keluarga	1	tidak
Karman	orang:nama-keluarga	1	tidak
Istarani	orang:nama-keluarga	1	tidak
